1243874932	20240514	202405	2024	2024.3671	CVL	RESIDENTS						CVL													1	180	180	18	4	-9.0	10	1	10	-1.7175572519084	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20250514214500	https://www.abc.net.au/news/2025-05-15/inglewood-social-housing-residents-need-support-advocates-say/105292596
1243874933	20240514	202405	2024	2024.3671	IRN	IRAN	IRN								PSEREB	HAMAS	PSE					REB			0	186	186	18	4	-10.0	2	1	2	-2.945301542777	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514214500	https://localnews8.com/news/national-world/cnn-national/2025/05/14/judge-releases-georgetown-scholar-badar-khan-suri-to-return-to-virginia-after-ice-detention-in-texas/
1243874934	20240514	202405	2024	2024.3671	IRN	IRAN	IRN								PSEREB	HAMAS	PSE					REB			0	186	186	18	4	-10.0	1	1	1	-2.945301542777	3	Rosslyn, Virginia, United States	US	USVA	VA013	38.8968	-77.0725	1499990	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	Rosslyn, Virginia, United States	US	USVA	VA013	38.8968	-77.0725	1499990	20250514214500	https://localnews8.com/news/national-world/cnn-national/2025/05/14/judge-releases-georgetown-scholar-badar-khan-suri-to-return-to-virginia-after-ice-detention-in-texas/
1243874935	20240514	202405	2024	2024.3671	IRN	IRAN	IRN								PSEREB	HAMAS	PSE					REB			0	186	186	18	4	-10.0	5	1	5	-2.945301542777	1	Iran	IR	IR		32	53	IR	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514214500	https://localnews8.com/news/national-world/cnn-national/2025/05/14/judge-releases-georgetown-scholar-badar-khan-suri-to-return-to-virginia-after-ice-detention-in-texas/
1243874936	20240514	202405	2024	2024.3671	LEG	SENATE						LEG			USA	MISSOURI	USA								1	020	020	02	1	3.0	8	1	8	-0.82918739635157	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250514214500	https://www.komu.com/news/midmissourinews/new-bill-could-let-cps-off-the-hook-for-extra-school-day/article_e0af0fa3-5fe3-4ec0-aff1-d27bc9739b89.html
1243874937	20250414	202504	2025	2025.2849											EDUEDU	UNIVERSITY						EDU	EDU		0	100	100	10	3	-5.0	6	1	6	-2.945301542777	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514214500	https://localnews8.com/news/national-world/cnn-national/2025/05/14/judge-releases-georgetown-scholar-badar-khan-suri-to-return-to-virginia-after-ice-detention-in-texas/
1243874938	20250414	202504	2025	2025.2849	GOV	GOVERNMENT						GOV			CAN	CANADIAN	CAN								0	0353	035	03	1	7.0	10	1	10	3.31125827814569	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250514214500	https://www.manitobacooperator.ca/daily/manitoba-and-ontario-vow-to-remove-interprovincial-trade-barriers/
1243874939	20250507	202505	2025	2025.3479	BUS	INVESTOR						BUS			GOV	PRESIDENT						GOV			1	030	030	03	1	4.0	8	1	8	-3.10734463276837	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250514214500	https://www.bangkokpost.com/business/general/3025962/tax-changes-to-cushion-blow-of-us-tariffs
1243874940	20250507	202505	2025	2025.3479	BUS	INVESTOR						BUS			GOV	PRESIDENT						GOV			1	071	071	07	2	7.4	8	1	8	-3.10734463276837	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250514214500	https://www.bangkokpost.com/business/general/3025962/tax-changes-to-cushion-blow-of-us-tariffs
1243874941	20250507	202505	2025	2025.3479	BUS	INVESTOR						BUS			THAGOV	THAILAND	THA					GOV			1	030	030	03	1	4.0	2	1	2	-3.10734463276837	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250514214500	https://www.bangkokpost.com/business/general/3025962/tax-changes-to-cushion-blow-of-us-tariffs
1243874942	20250507	202505	2025	2025.3479	BUS	INVESTOR						BUS			THAGOV	THAILAND	THA					GOV			1	071	071	07	2	7.4	2	1	2	-3.10734463276837	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250514214500	https://www.bangkokpost.com/business/general/3025962/tax-changes-to-cushion-blow-of-us-tariffs
1243874943	20250507	202505	2025	2025.3479	EDUMED	SCHOOL						EDU	MED		EDUEDU	UNIVERSITY						EDU	EDU		0	173	173	17	4	-5.0	7	1	7	-2.945301542777	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20250514214500	https://localnews8.com/news/national-world/cnn-national/2025/05/14/judge-releases-georgetown-scholar-badar-khan-suri-to-return-to-virginia-after-ice-detention-in-texas/
1243874944	20250507	202505	2025	2025.3479	EDUMED	SCHOOL						EDU	MED		EDUEDU	UNIVERSITY						EDU	EDU		0	173	173	17	4	-5.0	1	1	1	-2.945301542777	1	Turkey	TU	TU		39.059012	34.911546	TU	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250514214500	https://localnews8.com/news/national-world/cnn-national/2025/05/14/judge-releases-georgetown-scholar-badar-khan-suri-to-return-to-virginia-after-ice-detention-in-texas/
1243874945	20250507	202505	2025	2025.3479	GOV	PRESIDENT						GOV													0	193	193	19	4	-10.0	3	1	3	1.75438596491228	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250514214500	https://www.lbc.co.uk/world-news/putin-not-listed-in-russian-delegation-for-ukraine-peace-talks-in-turkey/
1243874946	20250507	202505	2025	2025.3479	GOV	MINIST						GOV			GBR	BRITAIN	GBR								1	051	051	05	1	3.4	6	1	6	-2.58358662613982	1	United States	US	US		39.828175	-98.5795	US	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	20250514214500	https://www.thetimes.com/business-money/economics/article/donald-trumps-drug-price-controls-give-labour-another-headache-58p3dnj38
1243874947	20250507	202505	2025	2025.3479	GOV	MINIST						GOV			GBR	BRITAIN	GBR								1	051	051	05	1	3.4	4	1	4	-2.58358662613982	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250514214500	https://www.thetimes.com/business-money/economics/article/donald-trumps-drug-price-controls-give-labour-another-headache-58p3dnj38
1243874948	20250507	202505	2025	2025.3479	GOV	MINIST						GOV			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	-2.58358662613982	1	United Kingdom	UK	UK		54	-4	UK	1	United States	US	US		39.828175	-98.5795	US	1	United Kingdom	UK	UK		54	-4	UK	20250514214500	https://www.thetimes.com/business-money/economics/article/donald-trumps-drug-price-controls-give-labour-another-headache-58p3dnj38
1243874949	20250507	202505	2025	2025.3479	USA	VERMONT	USA								TUR	TURKISH	TUR								0	0841	084	08	2	7.0	4	1	4	-2.945301542777	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	1	Turkey	TU	TU		39.059012	34.911546	TU	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250514214500	https://localnews8.com/news/national-world/cnn-national/2025/05/14/judge-releases-georgetown-scholar-badar-khan-suri-to-return-to-virginia-after-ice-detention-in-texas/
1243874950	20250507	202505	2025	2025.3479	USA	VERMONT	USA								TUR	TURKISH	TUR								0	0841	084	08	2	7.0	1	1	1	-2.945301542777	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514214500	https://localnews8.com/news/national-world/cnn-national/2025/05/14/judge-releases-georgetown-scholar-badar-khan-suri-to-return-to-virginia-after-ice-detention-in-texas/
1243874951	20250507	202505	2025	2025.3479	USAJUD	SAN FRANCISCO	USA					JUD			LEG	CONGRESS						LEG			0	020	020	02	1	3.0	7	1	7	-0.38809831824062	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250514214500	https://www.nbcnews.com/health/health-news/hhs-reinstates-hundreds-health-workers-rcna206856
1243874952	20250513	202505	2025	2025.3644	CVL	CIVIL SOCIETY						CVL			DEUGOVLAB	URSULA VON DER LEYEN	DEU					GOV	LAB		1	190	190	19	4	-10.0	16	1	16	-2.647412755716	1	Belgium	BE	BE		50.833333	4	BE	1	France	FR	FR		46	2	FR	1	Belgium	BE	BE		50.833333	4	BE	20250514214500	https://www.bursa.ro/pfizergate-eu-general-court-orders-european-commission-to-produce-text-messages-between-von-der-leyen-and-albert-bourla-23256556
1243874953	20250513	202505	2025	2025.3644	CVL	CIVIL SOCIETY						CVL			DEUGOVLAB	URSULA VON DER LEYEN	DEU					GOV	LAB		1	190	190	19	4	-10.0	4	1	4	-2.647412755716	1	France	FR	FR		46	2	FR	1	Belgium	BE	BE		50.833333	4	BE	1	France	FR	FR		46	2	FR	20250514214500	https://www.bursa.ro/pfizergate-eu-general-court-orders-european-commission-to-produce-text-messages-between-von-der-leyen-and-albert-bourla-23256556
1243874954	20250513	202505	2025	2025.3644	DEUGOVLAB	URSULA VON DER LEYEN	DEU					GOV	LAB		CVL	CIVIL SOCIETY						CVL			1	190	190	19	4	-10.0	20	1	20	-2.647412755716	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514214500	https://www.bursa.ro/pfizergate-eu-general-court-orders-european-commission-to-produce-text-messages-between-von-der-leyen-and-albert-bourla-23256556
1243874955	20250514	202505	2025	2025.3671											AFG	AFGHANISTAN	AFG								0	051	051	05	1	3.4	10	1	10	-0.89820359281437	0								4	Bamyan, Bamian, Afghanistan	AF	AF05	3493	34.8216	67.8273	-3370070	4	Bamyan, Bamian, Afghanistan	AF	AF05	3493	34.8216	67.8273	-3370070	20250514214500	https://www.miragenews.com/funding-cuts-in-afghanistan-lives-lost-less-1460390/
1243874956	20250514	202505	2025	2025.3671											AGR	FARMER						AGR			0	190	190	19	4	-10.0	10	1	10	-2.06677265500795	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250514214500	https://www.thefencepost.com/news/house-agriculture-on-2nd-day-of-reconciliation-markup/
1243874957	20250514	202505	2025	2025.3671											ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	2	1	2	-1.14638447971782	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250514214500	https://www.journal-news.com/nation-world/trump-wants-a-nuclear-deal-with-iran-but-says-tehran-must-end-its-support-of-proxy-groups/E4Z65F4X65CTDLBRWTADC4NDE4/
1243874958	20250514	202505	2025	2025.3671											ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	26	4	26	-1.32459419549978	0								1	United Arab Emirates	AE	AE		24	54	AE	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250514214500	https://www.wdbo.com/news/trump-wants-nuclear/4X4NCJGGPNCEFCUEXAH5WKXS4I/
1243874959	20250514	202505	2025	2025.3671											AUS	MURRAY	AUS								0	040	040	04	1	1.0	6	1	6	-4.69226081657526	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250514214500	https://www.komu.com/news/nationworld/after-nih-staffing-cuts-cancer-patient-in-clinical-trial-worries-she-may-lose-crucial-time/article_c3c7313d-ec5d-5e88-8445-adf5315ac0f3.html
1243874960	20250514	202505	2025	2025.3671											AUS	AUSTRALIA	AUS								0	100	100	10	3	-5.0	12	1	8	-0.42372881355932	0								4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	20250514214500	https://www.abc.net.au/news/2025-05-15/nuclear-off-the-table-for-port-augusta/105285976
1243874961	20250514	202505	2025	2025.3671											AUS	AUSTRALIA	AUS								0	110	110	11	3	-2.0	1	1	1	-0.42372881355932	0								4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	20250514214500	https://www.abc.net.au/news/2025-05-15/nuclear-off-the-table-for-port-augusta/105285976
1243874962	20250514	202505	2025	2025.3671											AUS	AUSTRALIA	AUS								0	110	110	11	3	-2.0	5	1	5	-0.42372881355932	0								4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	4	Quorn, South Australia, Australia	AS	AS05	5291	-32.3468	138.042	-1596623	20250514214500	https://www.abc.net.au/news/2025-05-15/nuclear-off-the-table-for-port-augusta/105285976
1243874963	20250514	202505	2025	2025.3671											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	4	1	4	-9.92366412213743	0								4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	20250514214500	https://www.examiner.com.au/story/8966771/george-town-man-sentenced-for-war-memorial-offence-defecating/
1243874964	20250514	202505	2025	2025.3671											BUS	COMPANY						BUS			1	020	020	02	1	3.0	3	1	3	-1.953125	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250514214500	https://www.cleveland19.com/2025/05/14/blind-cleveland-woman-prepares-move-out-water-damage-into-new-apartment/
1243874965	20250514	202505	2025	2025.3671											BUS	BUSINESS						BUS			0	040	040	04	1	1.0	3	1	3	-0.14684287812041	0								4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	4	Launceston, Tasmania, Australia	AS	AS06	5346	-41.4388	147.135	-1583138	20250514214500	https://www.examiner.com.au/story/8966770/tasmanian-opposition-aims-to-block-aurora-energy-sale/
1243874966	20250514	202505	2025	2025.3671											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	1	1	1	0.16863406408095	0								3	Omaha, Nebraska, United States	US	USNE	NE055	41.2586	-95.9378	835483	3	Omaha, Nebraska, United States	US	USNE	NE055	41.2586	-95.9378	835483	20250514214500	https://nypost.com/2025/05/14/business/warren-buffett-reveals-his-reason-for-stepping-down-from-berkshire-hathaway/
1243874967	20250514	202505	2025	2025.3671											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	1	1	1	0.16863406408095	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20250514214500	https://nypost.com/2025/05/14/business/warren-buffett-reveals-his-reason-for-stepping-down-from-berkshire-hathaway/
1243874968	20250514	202505	2025	2025.3671											BUS	COMPANY						BUS			1	046	046	04	1	7.0	6	1	6	-1.953125	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250514214500	https://www.cleveland19.com/2025/05/14/blind-cleveland-woman-prepares-move-out-water-damage-into-new-apartment/
1243874969	20250514	202505	2025	2025.3671											BUS	COMPANIES						BUS			1	050	050	05	1	3.5	5	1	5	-1.51515151515152	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250514214500	https://time.com/7285548/trump-perscription-drug-cost/
1243874970	20250514	202505	2025	2025.3671											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	5	1	5	0.600764609503	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250514214500	https://www.finanznachrichten.de/nachrichten-2025-05/65406283-newtopia-inc-newtopia-completes-dollar-2-million-debt-financing-assignment-of-existing-senior-secured-credit-facility-and-provides-corporate-update-296.htm
1243874971	20250514	202505	2025	2025.3671											BUS	COMPANIES						BUS			1	100	100	10	3	-5.0	1	1	1	-2.84938941655359	0								3	Black Mountain, North Carolina, United States	US	USNC		35.6179	-82.3212	1019196	1	Canada	CA	CA		60	-96	CA	20250514214500	https://wlos.com/news/local/restoration-costs-could-increase-the-longer-storm-victims-wait-on-repairs-hurricane-helene-tropical-storm-devastation-western-north-carolina-asheville-swannanoa-scroggs-construction-services-news-13-investigates
1243874972	20250514	202505	2025	2025.3671											BUS	COMPANIES						BUS			1	100	100	10	3	-5.0	4	1	4	-2.84938941655359	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250514214500	https://wlos.com/news/local/restoration-costs-could-increase-the-longer-storm-victims-wait-on-repairs-hurricane-helene-tropical-storm-devastation-western-north-carolina-asheville-swannanoa-scroggs-construction-services-news-13-investigates
1243874973	20250514	202505	2025	2025.3671											BUS	BANK						BUS			1	120	120	12	3	-4.0	10	1	10	0.87719298245614	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250514214500	https://www.forbes.com/sites/anuraghunathan/2025/05/14/indian-fintech-billionaire-harshil-mathur-races-to-stay-ahead-of-payments-giants/
1243874974	20250514	202505	2025	2025.3671											CAN	CANADA	CAN								0	040	040	04	1	1.0	7	1	7	0.76502732240437	0								4	Bowen Island, British Columbia, Canada	CA	CA02	12565	49.3833	-123.383	-561538	4	Bowen Island, British Columbia, Canada	CA	CA02	12565	49.3833	-123.383	-561538	20250514214500	https://vancouversun.com:443/news/local-news/with-aging-fleet-bc-ferries-braces-another-busy-summer
1243874975	20250514	202505	2025	2025.3671											CAN	CANADA	CAN								0	173	173	17	4	-5.0	2	1	2	0.12936610608021	0								4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	4	Saanich, British Columbia, Canada	CA	CA02	12541	48.55	-123.367	-572612	20250514214500	https://vancouversun.com:443/news/teacher-greater-victoria-school-district-charged-sexual-exploitation-marnie-burnham
1243874976	20250514	202505	2025	2025.3671											CAN	CANADIAN	CAN								1	190	190	19	4	-10.0	20	1	20	-6.25879043600562	0								4	Lac Du Bonnet, Manitoba, Canada	CA	CA03	12567	50.2667	-96.05	-567550	4	Lac Du Bonnet, Manitoba, Canada	CA	CA03	12567	50.2667	-96.05	-567550	20250514214500	https://lethbridgeherald.com/news/national-news/2025/05/14/two-found-dead-as-crews-battle-wildfire-in-manitoba-police-say/
1243874977	20250514	202505	2025	2025.3671											CAN	CANADA	CAN								1	190	190	19	4	-10.0	8	1	4	-0.60422960725075	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250514214500	https://www.brandonsun.com/national/2025/05/14/cp-newsalert-two-found-dead-as-crews-battle-wildfire-in-manitoba-police-say
1243874978	20250514	202505	2025	2025.3671											CAN	CANADA	CAN								0	192	192	19	4	-9.5	1	1	1	0.76502732240437	0								4	Bowen Island, British Columbia, Canada	CA	CA02	12565	49.3833	-123.383	-561538	4	Bowen Island, British Columbia, Canada	CA	CA02	12565	49.3833	-123.383	-561538	20250514214500	https://vancouversun.com:443/news/local-news/with-aging-fleet-bc-ferries-braces-another-busy-summer
1243874979	20250514	202505	2025	2025.3671											CAN	CANADA	CAN								0	192	192	19	4	-9.5	7	1	7	0.76502732240437	0								4	Horseshoe Bay, British Columbia, Canada	CA	CA02	12552	49.3833	-123.267	-566385	4	Horseshoe Bay, British Columbia, Canada	CA	CA02	12552	49.3833	-123.267	-566385	20250514214500	https://vancouversun.com:443/news/local-news/with-aging-fleet-bc-ferries-braces-another-busy-summer
1243874980	20250514	202505	2025	2025.3671											CANCVL	CANADA	CAN					CVL			1	051	051	05	1	3.4	6	1	6	6.6147859922179	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250514214500	https://www.pembroketoday.ca/2025/05/14/june-1st-spelling-bee-for-cpan-fast-approaching/
1243874981	20250514	202505	2025	2025.3671											COP	POLICE						COP			0	010	010	01	1	0.0	6	1	6	-4.19708029197081	0								4	Saint-Tropez, Provence-Alpes-Côd'Azur, France	FR	FRB8	16324	43.2693	6.63981	-1468723	4	Saint-Tropez, Provence-Alpes-Côd'Azur, France	FR	FRB8	16324	43.2693	6.63981	-1468723	20250514214500	https://www.thesun.co.uk/tv/34945758/james-argent-breaks-silence-arrest-girlfriend/
1243874982	20250514	202505	2025	2025.3671											COP	POLICE						COP			0	010	010	01	1	0.0	4	1	4	-4.19708029197081	0								4	Calahonda, AndalucíSP, Spain	SP	SP51	25779	36.7024	-3.41437	-374955	4	Calahonda, AndalucíSP, Spain	SP	SP51	25779	36.7024	-3.41437	-374955	20250514214500	https://www.thesun.co.uk/tv/34945758/james-argent-breaks-silence-arrest-girlfriend/
1243874983	20250514	202505	2025	2025.3671											COP	POLICE						COP			0	040	040	04	1	1.0	6	1	6	-4.19708029197081	0								4	Saint-Tropez, Provence-Alpes-Côd'Azur, France	FR	FRB8	16324	43.2693	6.63981	-1468723	4	Saint-Tropez, Provence-Alpes-Côd'Azur, France	FR	FRB8	16324	43.2693	6.63981	-1468723	20250514214500	https://www.thesun.co.uk/tv/34945758/james-argent-breaks-silence-arrest-girlfriend/
1243874984	20250514	202505	2025	2025.3671											COP	POLICE						COP			0	040	040	04	1	1.0	4	1	4	-4.19708029197081	0								4	Calahonda, AndalucíSP, Spain	SP	SP51	25779	36.7024	-3.41437	-374955	4	Calahonda, AndalucíSP, Spain	SP	SP51	25779	36.7024	-3.41437	-374955	20250514214500	https://www.thesun.co.uk/tv/34945758/james-argent-breaks-silence-arrest-girlfriend/
1243874985	20250514	202505	2025	2025.3671											COP	POLICE						COP			1	040	040	04	1	1.0	5	1	5	-7.89865871833085	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250514214500	https://abcnews.go.com/US/mother-stepfather-allegedly-daughter-dog-crate-years-abuse/story?id=121810015
