1243850124	20240514	202405	2024	2024.3671											GBR	UNITED KINGDOM	GBR								1	130	130	13	3	-4.4	4	1	4	1.62932790224033	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250514190000	https://www.irishnews.com/life/health/three-elements-have-sparked-the-perfect-storm-for-nhs-dentists-in-northern-ireland-WS4MH6DN6JG6RCYXD7HYSFIYME/
1243850125	20240514	202405	2024	2024.3671											IRL	IRELAND	IRL								1	130	130	13	3	-4.4	4	1	4	1.62932790224033	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250514190000	https://www.irishnews.com/life/health/three-elements-have-sparked-the-perfect-storm-for-nhs-dentists-in-northern-ireland-WS4MH6DN6JG6RCYXD7HYSFIYME/
1243850126	20240514	202405	2024	2024.3671											USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	-2.06327372764787	0								3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	20250514190000	https://www.yahoo.com/news/regulations-louisiana-solar-farms-fizzle-183456953.html
1243850127	20240514	202405	2024	2024.3671											USA	UNITED STATES	USA								0	030	030	03	1	4.0	2	1	2	-2.06327372764787	0								3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	20250514190000	https://www.yahoo.com/news/regulations-louisiana-solar-farms-fizzle-183456953.html
1243850128	20240514	202405	2024	2024.3671											USA	UNITED STATES	USA								0	030	030	03	1	4.0	2	1	2	-2.06327372764787	0								3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250514190000	https://www.yahoo.com/news/regulations-louisiana-solar-farms-fizzle-183456953.html
1243850129	20240514	202405	2024	2024.3671	BUS	COMPANY						BUS													0	111	111	11	3	-2.0	2	1	2	-0.43541364296082	4	Shangai, Jiangxi, China	CH	CH03	13167	28.1471	116.758	10625777	0								4	Shangai, Jiangxi, China	CH	CH03	13167	28.1471	116.758	10625777	20250514190000	https://www.yahoo.com/news/ai-powered-coca-cola-ad-160657353.html
1243850130	20240514	202405	2024	2024.3671	DEU	HANOVER	DEU																		1	015	015	01	1	0.0	10	1	10	-9.58904109589041	0								0								0								20250514190000	https://www.carlow-nationalist.ie/news/courts/man-sent-to-prison-for-assaulting-garda_arid-57911.html
1243850131	20240514	202405	2024	2024.3671	GBR	UNITED KINGDOM	GBR								IRL	IRELAND	IRL								1	130	130	13	3	-4.4	2	1	2	1.62932790224033	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250514190000	https://www.irishnews.com/life/health/three-elements-have-sparked-the-perfect-storm-for-nhs-dentists-in-northern-ireland-WS4MH6DN6JG6RCYXD7HYSFIYME/
1243850132	20240514	202405	2024	2024.3671	GOV	MINISTRY						GOV													1	010	010	01	1	0.0	10	1	10	0	4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	0								4	Arunachal, Assam, India	IN	IN03	70088	24.8667	92.7667	-2089162	20250514190000	https://economictimes.indiatimes.com/news/india/creative-naming-of-arunachal-locations-by-china-does-not-change-reality-india/articleshow/121170124.cms
1243850133	20240514	202405	2024	2024.3671	GOV	GOVERNMENT						GOV													0	0231	023	02	1	3.4	10	1	10	-1.76574455562095	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250514190000	https://www.gillettenewsrecord.com/news/wyoming/article_8deef83e-5bae-4703-9f78-ca8d4c4a9f71.html
1243850134	20240514	202405	2024	2024.3671	OPP	DEMONSTRATOR						OPP			COP	POLICE OFFICER						COP			0	173	173	17	4	-5.0	10	1	10	-1.86150409530901	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514190000	https://www.bostonglobe.com/2025/05/14/metro/commencement-season-harvard-mit/
1243850135	20240514	202405	2024	2024.3671	dak	SIOUX			dak						USA	DAKOTA	USA								1	1821	182	18	4	-9.0	10	1	10	-14.9253731343284	0								0								0								20250514190000	https://www.dakotanewsnow.com/2025/05/14/sioux-falls-man-arrested-rape-charges/
1243850136	20250414	202504	2025	2025.2849											PAK	PAKISTAN	PAK								1	190	190	19	4	-10.0	1	1	1	-2.5830258302583	0								4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20250514190000	https://www.worthynews.com/104900-abducted-christian-asher-atray-murdered-in-pakistan
1243850137	20250414	202504	2025	2025.2849	CHR	CHRISTIAN				CHR															1	181	181	18	4	-9.0	1	1	1	-2.5830258302583	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	0								4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20250514190000	https://www.worthynews.com/104900-abducted-christian-asher-atray-murdered-in-pakistan
1243850138	20250414	202504	2025	2025.2849	CHR	CHRISTIAN				CHR					PAK	PAKISTAN	PAK								1	190	190	19	4	-10.0	1	1	1	-2.5830258302583	4	Wapda, Punjab, Pakistan	PK	PK04	23673	28.4522	70.2315	6051313	4	Wapda, Punjab, Pakistan	PK	PK04	23673	28.4522	70.2315	6051313	4	Wapda, Punjab, Pakistan	PK	PK04	23673	28.4522	70.2315	6051313	20250514190000	https://www.worthynews.com/104900-abducted-christian-asher-atray-murdered-in-pakistan
1243850139	20250414	202504	2025	2025.2849	ISR	ISRAELI	ISR								USA	WASHINGTON	USA								0	020	020	02	1	3.0	2	1	2	-0.52659294365456	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514190000	https://kstp.com/kstp-news/top-news/live-updates-trumps-meeting-with-syrias-new-president-could-mark-a-turning-point-for-the-mideast/
1243850140	20250414	202504	2025	2025.2849	JUD	JUDGE						JUD			EDU	STUDENT						EDU			0	0841	084	08	2	7.0	5	1	5	-3.85674931129476	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514190000	https://www.yahoo.com/news/judge-frees-georgetown-scholar-sends-165725263.html
1243850141	20250414	202504	2025	2025.2849	JUD	JUDGE						JUD			ISREDU	ISRAEL	ISR					EDU			0	0841	084	08	2	7.0	1	1	1	-3.85674931129476	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514190000	https://www.yahoo.com/news/judge-frees-georgetown-scholar-sends-165725263.html
1243850142	20250414	202504	2025	2025.2849	PAK	PAKISTAN	PAK																		1	181	181	18	4	-9.0	2	1	2	-2.5830258302583	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	0								4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20250514190000	https://www.worthynews.com/104900-abducted-christian-asher-atray-murdered-in-pakistan
1243850143	20250414	202504	2025	2025.2849	PAK	PAKISTAN	PAK								CHR	CHRISTIAN				CHR					1	181	181	18	4	-9.0	4	1	4	-2.5830258302583	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20250514190000	https://www.worthynews.com/104900-abducted-christian-asher-atray-murdered-in-pakistan
1243850144	20250414	202504	2025	2025.2849	SAU	SAUDI ARABIA	SAU								SYR	DAMASCUS	SYR								0	010	010	01	1	0.0	4	2	4	-0.791783195209595	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20250514190000	https://kstp.com/kstp-news/top-news/live-updates-trumps-meeting-with-syrias-new-president-could-mark-a-turning-point-for-the-mideast/
1243850145	20250414	202504	2025	2025.2849	USA	TAMPA	USA								CUB	CUBA	CUB								0	173	173	17	4	-5.0	1	1	1	-3.97470641373081	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	1	Cuba	CU	CU		22	-79.5	CU	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20250514190000	https://www.miaminewtimes.com/news/ice-detains-breastfeeding-florida-mom-holds-her-in-broward-facility-23086726
1243850146	20250414	202504	2025	2025.2849	USA	TAMPA	USA								CUB	CUBA	CUB								0	173	173	17	4	-5.0	1	1	1	-3.97470641373081	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250514190000	https://www.miaminewtimes.com/news/ice-detains-breastfeeding-florida-mom-holds-her-in-broward-facility-23086726
1243850147	20250507	202505	2025	2025.3479	BRA	BRAZIL	BRA								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	2	1	2	-2.09150326797386	1	Brazil	BR	BR		-10	-55	BR	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514190000	https://www.hindustantimes.com/world-news/donald-trump-says-he-could-meet-vladimir-putin-for-ukraine-talks-in-turkey-101747246615663.html
1243850148	20250507	202505	2025	2025.3479	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-7.63358778625955	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20250514190000	https://www.boston.com/news/local-news/2025/05/14/massachusetts-u-s-attorney-releases-a-pointed-statement-on-ice-interference/
