1242676214	20240509	202405	2024	2024.3534											LEG	SENATE						LEG			1	037	037	03	1	5.0	10	1	10	1.01010101010101	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250509000000	https://kfab.iheart.com/content/2025-05-08-iowa-lawmakers-reach-deal-on-state-budget/
1242676215	20240509	202405	2024	2024.3534	GBR	BRITISH	GBR								CAN	CANADA	CAN								1	0311	031	03	1	5.2	2	1	2	-1.42450142450142	1	United Kingdom	UK	UK		54	-4	UK	1	Canada	CA	CA		60	-96	CA	1	United Kingdom	UK	UK		54	-4	UK	20250509000000	https://wsau.com/2025/05/08/detroit-three-automakers-blast-trump-uk-trade-deal/
1242676216	20240509	202405	2024	2024.3534	GBR	BRITISH	GBR								CAN	CANADA	CAN								1	0311	031	03	1	5.2	2	1	2	-1.42450142450142	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250509000000	https://wsau.com/2025/05/08/detroit-three-automakers-blast-trump-uk-trade-deal/
1242676217	20240509	202405	2024	2024.3534	GBR	BRITISH	GBR								MEX	MEXICO	MEX								1	0311	031	03	1	5.2	4	1	4	-1.42450142450142	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250509000000	https://wsau.com/2025/05/08/detroit-three-automakers-blast-trump-uk-trade-deal/
1242676218	20240509	202405	2024	2024.3534	GBRBUS	BRITISH	GBR					BUS			CAN	CANADA	CAN								1	0311	031	03	1	5.2	4	1	4	-1.42450142450142	1	United Kingdom	UK	UK		54	-4	UK	1	Canada	CA	CA		60	-96	CA	1	United Kingdom	UK	UK		54	-4	UK	20250509000000	https://wsau.com/2025/05/08/detroit-three-automakers-blast-trump-uk-trade-deal/
1242676219	20240509	202405	2024	2024.3534	GBRBUS	UNITED KINGDOM	GBR					BUS			CAN	CANADA	CAN								1	0311	031	03	1	5.2	2	1	2	-1.42450142450142	1	United Kingdom	UK	UK		54	-4	UK	1	Mexico	MX	MX		23	-102	MX	1	United Kingdom	UK	UK		54	-4	UK	20250509000000	https://wsau.com/2025/05/08/detroit-three-automakers-blast-trump-uk-trade-deal/
1242676220	20240509	202405	2024	2024.3534	GBRBUS	BRITISH	GBR					BUS			MEX	MEXICO	MEX								1	0311	031	03	1	5.2	6	1	6	-1.42450142450142	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250509000000	https://wsau.com/2025/05/08/detroit-three-automakers-blast-trump-uk-trade-deal/
1242676221	20240509	202405	2024	2024.3534	KWT	KUWAIT CITY	KWT																		1	057	057	05	1	8.0	5	1	5	1.07142857142858	1	Kuwait	KU	KU		29.5	47.75	KU	0								1	Kuwait	KU	KU		29.5	47.75	KU	20250509000000	https://www.arabtimesonline.com/news/gold-demand-in-kuwait-slumps-as-prices-surge-and-economic-fears-loom/
1242676222	20240509	202405	2024	2024.3534	LAB	WORKER						LAB			ISR	ISRAELI	ISR								0	160	160	16	4	-4.0	25	5	25	-6.8515497553018	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250509000000	https://www.wrvo.org/2025-05-08/world-central-kitchen-closes-soup-kitchens-across-gaza-due-to-dwindling-supplies
1242676223	20240509	202405	2024	2024.3534	LEG	SENATE						LEG													1	037	037	03	1	5.0	10	1	10	1.01010101010101	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250509000000	https://kfab.iheart.com/content/2025-05-08-iowa-lawmakers-reach-deal-on-state-budget/
1242676224	20240509	202405	2024	2024.3534	USA	WISCONSIN	USA								JUD	STATE SUPREME COURT						JUD			1	051	051	05	1	3.4	8	1	8	-1.1070110701107	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250509000000	https://www.wxpr.org/politics-government/2025-05-08/democrats-ask-wisconsin-supreme-court-to-toss-states-congressional-boundaries
1242676225	20240509	202405	2024	2024.3534	USA	WISCONSIN	USA								JUD	STATE SUPREME COURT						JUD			1	111	111	11	3	-2.0	10	1	10	-1.1070110701107	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250509000000	https://www.wxpr.org/politics-government/2025-05-08/democrats-ask-wisconsin-supreme-court-to-toss-states-congressional-boundaries
1242676226	20250409	202504	2025	2025.2712											EDU	COLLEGE						EDU			0	0841	084	08	2	7.0	3	1	3	-3.85887541345093	0								1	Israel	IS	IS		31.5	34.75	IS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250509000000	https://forward.com/fast-forward/718834/american-jewish-leadership-donald-trump/
1242676227	20250409	202504	2025	2025.2712											LEG	SENATE						LEG			0	050	050	05	1	3.5	5	1	5	-2.57668711656441	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250509000000	https://www.seattletimes.com/nation-world/nation/north-carolina-lawmakers-focus-on-guns-immigration-and-parental-rights-ahead-of-a-key-deadline/
1242676228	20250409	202504	2025	2025.2712	CHRCTH	CATHOLIC				CHR	CTH				USA	THE US	USA								1	111	111	11	3	-2.0	3	1	3	1.07334525939177	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250509000000	https://www.brisbanetimes.com.au/world/north-america/new-pope-s-reposts-suggest-he-s-no-fan-of-trump-administration-20250509-p5lxto.html
1242676229	20250409	202504	2025	2025.2712	COP	PRISON						COP													0	015	015	01	1	0.0	2	1	2	-5.31609195402299	3	Bonne Terre, Missouri, United States	US	USMO	MO187	37.9231	-90.5554	755802	0								3	Bonne Terre, Missouri, United States	US	USMO		37.9231	-90.5554	755802	20250509000000	https://www.komu.com/target8/inside-the-effort-to-stop-drug-circulation-in-missouri-prisons/article_7953d683-4af3-4ac4-8d3a-ece11a684dc2.html
1242676230	20250409	202504	2025	2025.2712	GOV	ADMINISTRATION						GOV			JUD	SUPREME COURT						JUD			1	042	042	04	1	1.9	6	2	6	-2.60545905707196	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250509000000	https://www.wjol.com/syndicated-article/?id=1618692
1242676231	20250409	202504	2025	2025.2712	GOV	ADMINISTRATION						GOV			JUD	SUPREME COURT						JUD			1	051	051	05	1	3.4	6	2	6	-2.60545905707196	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250509000000	https://www.wjol.com/syndicated-article/?id=1618692
1242676232	20250409	202504	2025	2025.2712	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	30	6	30	-6.22222222222222	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20250509000000	https://wach.com/news/nation-world/war-of-words-over-sanctuary-policies-between-elected-democrats-and-trump-administration
1242676233	20250409	202504	2025	2025.2712	GOVMIL	DEFENSE SECRETARY						GOV	MIL		PAN	PANAMANIAN	PAN								1	042	042	04	1	1.9	6	1	6	0	4	Panama Canal, Panama (general), Panama	PM	PM00	93681	9.33333	-79.9167	-168010	4	Panama Canal, Panama (general), Panama	PM	PM00	93681	9.33333	-79.9167	-168010	4	Panama Canal, Panama (general), Panama	PM	PM00	93681	9.33333	-79.9167	-168010	20250509000000	https://www.seattletimes.com/nation-world/nation/panama-president-says-he-will-not-renegotiate-security-deal-with-us-despite-protests/
